id,item_id,weights
HOUSEHOLD_2_241_CA_3_validation,2773,1.18617569376651e-05
HOUSEHOLD_2_242_CA_3_validation,2774,3.806380706920107e-05
HOUSEHOLD_2_243_CA_3_validation,2775,7.923845727590046e-07
HOUSEHOLD_2_244_CA_3_validation,2776,1.0591807252031139e-06
HOUSEHOLD_2_245_CA_3_validation,2777,5.255884203148952e-07
HOUSEHOLD_2_246_CA_3_validation,2778,1.679748575788112e-05
HOUSEHOLD_2_247_CA_3_validation,2779,8.47344580162491e-06
HOUSEHOLD_2_248_CA_3_validation,2780,0.000148376012220267
HOUSEHOLD_2_249_CA_3_validation,2781,0.0
HOUSEHOLD_2_250_CA_3_validation,2782,4.270872808325301e-05
HOUSEHOLD_2_251_CA_3_validation,2783,1.2710168702437366e-05
HOUSEHOLD_2_252_CA_3_validation,2784,2.0455261007889858e-05
HOUSEHOLD_2_253_CA_3_validation,2785,4.778319090273997e-06
HOUSEHOLD_2_254_CA_3_validation,2786,3.5537247505555356e-06
HOUSEHOLD_2_255_CA_3_validation,2787,2.3939618758809925e-05
HOUSEHOLD_2_256_CA_3_validation,2788,3.0110613764842167e-05
HOUSEHOLD_2_257_CA_3_validation,2789,6.114967814018985e-06
HOUSEHOLD_2_258_CA_3_validation,2790,4.2367229008124555e-06
HOUSEHOLD_2_259_CA_3_validation,2791,3.189548002469326e-05
HOUSEHOLD_2_260_CA_3_validation,2792,7.438276730141766e-06
HOUSEHOLD_2_261_CA_3_validation,2793,1.6712110989099003e-05
HOUSEHOLD_2_262_CA_3_validation,2794,2.1215630042355567e-05
HOUSEHOLD_2_263_CA_3_validation,2795,7.296874769346388e-06
HOUSEHOLD_2_264_CA_3_validation,2796,1.2998308547076999e-05
HOUSEHOLD_2_265_CA_3_validation,2797,2.5193560675297237e-05
HOUSEHOLD_2_266_CA_3_validation,2798,1.980961431897511e-05
HOUSEHOLD_2_267_CA_3_validation,2799,1.3902747503862534e-05
HOUSEHOLD_2_268_CA_3_validation,2800,2.1890624308039163e-05
HOUSEHOLD_2_269_CA_3_validation,2801,8.780261376935636e-06
HOUSEHOLD_2_270_CA_3_validation,2802,3.739414872656637e-05
HOUSEHOLD_2_271_CA_3_validation,2803,7.651713652097055e-06
HOUSEHOLD_2_272_CA_3_validation,2804,2.1890624308039163e-05
HOUSEHOLD_2_273_CA_3_validation,2805,2.7960236776142655e-05
HOUSEHOLD_2_274_CA_3_validation,2806,6.3817639664630945e-06
HOUSEHOLD_2_275_CA_3_validation,2807,1.2654141510424102e-05
HOUSEHOLD_2_276_CA_3_validation,2808,1.0215624677084943e-05
HOUSEHOLD_2_277_CA_3_validation,2809,3.553724750555535e-05
HOUSEHOLD_2_278_CA_3_validation,2810,1.46471087691816e-05
HOUSEHOLD_2_279_CA_3_validation,2811,8.292024417962918e-06
HOUSEHOLD_2_280_CA_3_validation,2812,4.778319090273997e-06
HOUSEHOLD_2_281_CA_3_validation,2813,1.26541415104241e-05
HOUSEHOLD_2_282_CA_3_validation,2814,7.167211839258553e-05
HOUSEHOLD_2_283_CA_3_validation,2815,3.427796966601916e-05
HOUSEHOLD_2_284_CA_3_validation,2816,5.705168923864831e-05
HOUSEHOLD_2_285_CA_3_validation,2817,1.1213442287225915e-05
HOUSEHOLD_2_286_CA_3_validation,2818,1.7128312986911814e-06
HOUSEHOLD_2_287_CA_3_validation,2819,0.0
HOUSEHOLD_2_288_CA_3_validation,2820,1.0591807252031138e-05
HOUSEHOLD_2_289_CA_3_validation,2821,0.00022511725750929047
HOUSEHOLD_2_290_CA_3_validation,2822,1.3318463930009936e-05
HOUSEHOLD_2_291_CA_3_validation,2823,6.629884388236115e-06
HOUSEHOLD_2_292_CA_3_validation,2824,2.9259534038545464e-05
HOUSEHOLD_2_293_CA_3_validation,2825,1.7936705328817466e-05
HOUSEHOLD_2_294_CA_3_validation,2826,0.00017053076471922578
HOUSEHOLD_2_295_CA_3_validation,2827,3.6633779692100644e-05
HOUSEHOLD_2_296_CA_3_validation,2828,1.657871291287695e-05
HOUSEHOLD_2_297_CA_3_validation,2829,2.09381620438137e-05
HOUSEHOLD_2_298_CA_3_validation,2830,4.014748501978957e-05
HOUSEHOLD_2_299_CA_3_validation,2831,2.1658511655412783e-05
HOUSEHOLD_2_300_CA_3_validation,2832,2.1263653349795507e-06
HOUSEHOLD_2_301_CA_3_validation,2833,1.3139710507872381e-05
HOUSEHOLD_2_302_CA_3_validation,2834,0.0
HOUSEHOLD_2_303_CA_3_validation,2835,4.258600185312872e-05
HOUSEHOLD_2_304_CA_3_validation,2836,6.339076582072037e-06
HOUSEHOLD_2_305_CA_3_validation,2837,1.7512499446431333e-05
HOUSEHOLD_2_306_CA_3_validation,2838,1.796071698253744e-05
HOUSEHOLD_2_307_CA_3_validation,2839,4.786322974847321e-06
HOUSEHOLD_2_308_CA_3_validation,2840,1.4716475768817068e-05
HOUSEHOLD_2_309_CA_3_validation,2841,0.0
HOUSEHOLD_2_310_CA_3_validation,2842,4.167355901176987e-06
HOUSEHOLD_2_311_CA_3_validation,2843,3.0110613764842167e-05
HOUSEHOLD_2_312_CA_3_validation,2844,4.342640973332766e-05
HOUSEHOLD_2_313_CA_3_validation,2845,1.0511768406297902e-05
HOUSEHOLD_2_314_CA_3_validation,2846,3.1535305218893715e-06
HOUSEHOLD_2_315_CA_3_validation,2847,2.864857084944845e-05
HOUSEHOLD_2_316_CA_3_validation,2848,4.056368701760237e-05
HOUSEHOLD_2_317_CA_3_validation,2849,9.476599334814762e-06
HOUSEHOLD_2_318_CA_3_validation,2850,4.2367229008124555e-06
HOUSEHOLD_2_319_CA_3_validation,2851,1.3734665927822745e-05
HOUSEHOLD_2_320_CA_3_validation,2852,1.92893618217091e-06
HOUSEHOLD_2_321_CA_3_validation,2853,3.914433148659971e-05
HOUSEHOLD_2_322_CA_3_validation,2854,2.7837510546018352e-05
HOUSEHOLD_2_323_CA_3_validation,2855,4.2367229008124555e-06
HOUSEHOLD_2_324_CA_3_validation,2856,6.087221014164797e-05
HOUSEHOLD_2_325_CA_3_validation,2857,2.6498193860748925e-05
HOUSEHOLD_2_326_CA_3_validation,2858,1.5847691455180092e-06
HOUSEHOLD_2_327_CA_3_validation,2859,1.1925788014251682e-05
HOUSEHOLD_2_328_CA_3_validation,2860,2.7901541622604947e-05
HOUSEHOLD_2_329_CA_3_validation,2861,2.322193710873527e-05
HOUSEHOLD_2_330_CA_3_validation,2862,1.091729855801295e-05
HOUSEHOLD_2_331_CA_3_validation,2863,8.473445801624911e-06
HOUSEHOLD_2_332_CA_3_validation,2864,7.224839808186479e-06
HOUSEHOLD_2_333_CA_3_validation,2865,9.300513874201648e-06
HOUSEHOLD_2_334_CA_3_validation,2866,3.975262671417228e-06
HOUSEHOLD_2_335_CA_3_validation,2867,4.9944239737537264e-05
HOUSEHOLD_2_336_CA_3_validation,2868,0.0
HOUSEHOLD_2_337_CA_3_validation,2869,1.0837259712279716e-05
HOUSEHOLD_2_338_CA_3_validation,2870,1.1813733630225161e-05
HOUSEHOLD_2_339_CA_3_validation,2871,2.7576050316623123e-05
HOUSEHOLD_2_340_CA_3_validation,2872,7.971869035029985e-06
HOUSEHOLD_2_341_CA_3_validation,2873,6.954842101913039e-05
HOUSEHOLD_2_342_CA_3_validation,2874,1.5786328340117947e-05
HOUSEHOLD_2_343_CA_3_validation,2875,4.0793131708704314e-05
HOUSEHOLD_2_344_CA_3_validation,2876,0.00011485574362718904
HOUSEHOLD_2_345_CA_3_validation,2877,6.232358121094392e-06
HOUSEHOLD_2_346_CA_3_validation,2878,7.818194451222177e-05
HOUSEHOLD_2_347_CA_3_validation,2879,1.431094561710202e-05
HOUSEHOLD_2_348_CA_3_validation,2880,0.00019651137404423316
HOUSEHOLD_2_349_CA_3_validation,2881,4.2431260084711134e-05
HOUSEHOLD_2_350_CA_3_validation,2882,5.569102886118336e-05
HOUSEHOLD_2_351_CA_3_validation,2883,6.339076582072037e-06
HOUSEHOLD_2_352_CA_3_validation,2884,2.3771537182770136e-06
HOUSEHOLD_2_353_CA_3_validation,2885,4.2084425086533795e-05
HOUSEHOLD_2_354_CA_3_validation,2886,9.834106179089866e-06
HOUSEHOLD_2_355_CA_3_validation,2887,3.1135110990227553e-05
HOUSEHOLD_2_356_CA_3_validation,2888,4.7447027750660393e-05
HOUSEHOLD_2_357_CA_3_validation,2889,3.189548002469326e-05
HOUSEHOLD_2_358_CA_3_validation,2890,6.629884388236115e-06
HOUSEHOLD_2_359_CA_3_validation,2891,4.508321384000558e-05
HOUSEHOLD_2_360_CA_3_validation,2892,1.913728801481596e-05
HOUSEHOLD_2_361_CA_3_validation,2893,2.4070348873507538e-05
HOUSEHOLD_2_362_CA_3_validation,2894,1.0511768406297904e-05
HOUSEHOLD_2_363_CA_3_validation,2895,0.0
HOUSEHOLD_2_364_CA_3_validation,2896,1.5154021458825406e-05
HOUSEHOLD_2_365_CA_3_validation,2897,1.689086441123656e-05
HOUSEHOLD_2_366_CA_3_validation,2898,0.00011014145561350161
HOUSEHOLD_2_367_CA_3_validation,2899,1.3950770811302473e-05
HOUSEHOLD_2_368_CA_3_validation,2900,0.0
HOUSEHOLD_2_369_CA_3_validation,2901,5.005896208308822e-05
HOUSEHOLD_2_370_CA_3_validation,2902,1.0036871254947389e-05
HOUSEHOLD_2_371_CA_3_validation,2903,5.9933087685044735e-05
HOUSEHOLD_2_372_CA_3_validation,2904,6.30492667455919e-05
HOUSEHOLD_2_373_CA_3_validation,2905,2.2378861267011883e-05
HOUSEHOLD_2_374_CA_3_validation,2906,4.770315205700673e-05
HOUSEHOLD_2_375_CA_3_validation,2907,5.779871846549184e-05
HOUSEHOLD_2_376_CA_3_validation,2908,3.46514842794409e-05
HOUSEHOLD_2_377_CA_3_validation,2909,6.629884388236115e-06
HOUSEHOLD_2_378_CA_3_validation,2910,1.676013429653895e-05
HOUSEHOLD_2_379_CA_3_validation,2911,7.107449501111072e-06
HOUSEHOLD_2_380_CA_3_validation,2912,1.2654141510424102e-05
HOUSEHOLD_2_381_CA_3_validation,2913,3.1695382910360184e-06
HOUSEHOLD_2_382_CA_3_validation,2914,1.4855209768088e-05
HOUSEHOLD_2_383_CA_3_validation,2915,7.246183500382007e-06
HOUSEHOLD_2_384_CA_3_validation,2916,3.583605919629277e-05
HOUSEHOLD_2_385_CA_3_validation,2917,2.7901541622604947e-05
HOUSEHOLD_2_386_CA_3_validation,2918,8.47344580162491e-06
HOUSEHOLD_2_387_CA_3_validation,2919,4.778319090273997e-06
HOUSEHOLD_2_388_CA_3_validation,2920,2.4070348873507538e-05
HOUSEHOLD_2_389_CA_3_validation,2921,3.5214424161097974e-05
HOUSEHOLD_2_390_CA_3_validation,2922,3.190881983231548e-05
HOUSEHOLD_2_391_CA_3_validation,2923,4.833279097677483e-05
HOUSEHOLD_2_392_CA_3_validation,2924,1.325976877647223e-06
HOUSEHOLD_2_393_CA_3_validation,2925,7.843806881856812e-06
HOUSEHOLD_2_394_CA_3_validation,2926,1.8400930634070213e-05
HOUSEHOLD_2_395_CA_3_validation,2927,6.560250592448201e-05
HOUSEHOLD_2_396_CA_3_validation,2928,4.2783431005937355e-05
HOUSEHOLD_2_397_CA_3_validation,2929,1.303566000841918e-05
HOUSEHOLD_2_398_CA_3_validation,2930,2.126365334979551e-05
HOUSEHOLD_2_399_CA_3_validation,2931,8.54814872430926e-06
HOUSEHOLD_2_400_CA_3_validation,2932,1.242202885779773e-05
HOUSEHOLD_2_401_CA_3_validation,2933,0.0
HOUSEHOLD_2_402_CA_3_validation,2934,4.78632297484732e-05
HOUSEHOLD_2_403_CA_3_validation,2935,2.7576050316623133e-05
HOUSEHOLD_2_404_CA_3_validation,2936,1.664007602793909e-05
HOUSEHOLD_2_405_CA_3_validation,2937,5.4170290792251936e-05
HOUSEHOLD_2_406_CA_3_validation,2938,8.310700148634004e-05
HOUSEHOLD_2_407_CA_3_validation,2939,3.9539189792217e-06
HOUSEHOLD_2_408_CA_3_validation,2940,6.561050980905535e-05
HOUSEHOLD_2_409_CA_3_validation,2941,4.298886404331933e-05
HOUSEHOLD_2_410_CA_3_validation,2942,0.0
HOUSEHOLD_2_411_CA_3_validation,2943,0.0
HOUSEHOLD_2_412_CA_3_validation,2944,4.754307436554027e-06
HOUSEHOLD_2_413_CA_3_validation,2945,1.5708957455909155e-05
HOUSEHOLD_2_414_CA_3_validation,2946,7.044485609134261e-05
HOUSEHOLD_2_415_CA_3_validation,2947,4.594229745087561e-06
HOUSEHOLD_2_416_CA_3_validation,2948,3.1119103221080905e-05
HOUSEHOLD_2_417_CA_3_validation,2949,8.473445801624911e-06
HOUSEHOLD_2_418_CA_3_validation,2950,6.675239734151614e-06
HOUSEHOLD_2_419_CA_3_validation,2951,4.378124861607833e-06
HOUSEHOLD_2_420_CA_3_validation,2952,1.8056763597417313e-05
HOUSEHOLD_2_421_CA_3_validation,2953,0.0
HOUSEHOLD_2_422_CA_3_validation,2954,1.325976877647223e-06
HOUSEHOLD_2_423_CA_3_validation,2955,6.091756548756347e-05
HOUSEHOLD_2_424_CA_3_validation,2956,5.3786104332732415e-06
HOUSEHOLD_2_425_CA_3_validation,2957,6.755278579884847e-06
HOUSEHOLD_2_426_CA_3_validation,2958,2.448388290979591e-05
HOUSEHOLD_2_427_CA_3_validation,2959,4.827943174628602e-05
HOUSEHOLD_2_428_CA_3_validation,2960,1.0591807252031138e-05
HOUSEHOLD_2_429_CA_3_validation,2961,4.754307436554027e-06
HOUSEHOLD_2_430_CA_3_validation,2962,7.414265076421796e-06
HOUSEHOLD_2_431_CA_3_validation,2963,4.295151258197715e-05
HOUSEHOLD_2_432_CA_3_validation,2964,2.334999926190844e-05
HOUSEHOLD_2_433_CA_3_validation,2965,1.1709683130771956e-05
HOUSEHOLD_2_434_CA_3_validation,2966,3.460879689504985e-05
HOUSEHOLD_2_435_CA_3_validation,2967,1.5927730300913322e-05
HOUSEHOLD_2_436_CA_3_validation,2968,3.679118942204267e-06
HOUSEHOLD_2_437_CA_3_validation,2969,0.00011269736275391622
HOUSEHOLD_2_438_CA_3_validation,2970,8.992631114281149e-05
HOUSEHOLD_2_439_CA_3_validation,2971,8.725301369532147e-05
HOUSEHOLD_2_440_CA_3_validation,2972,6.211014428898864e-06
HOUSEHOLD_2_441_CA_3_validation,2973,0.0
HOUSEHOLD_2_442_CA_3_validation,2974,1.0266315946049323e-05
HOUSEHOLD_2_443_CA_3_validation,2975,2.4865401407790985e-06
HOUSEHOLD_2_444_CA_3_validation,2976,1.3809368850507095e-05
HOUSEHOLD_2_445_CA_3_validation,2977,9.556638180547993e-06
HOUSEHOLD_2_446_CA_3_validation,2978,1.3857392157947035e-05
HOUSEHOLD_2_447_CA_3_validation,2979,1.2614122087557486e-05
HOUSEHOLD_2_448_CA_3_validation,2980,7.955861265883337e-06
HOUSEHOLD_2_449_CA_3_validation,2981,4.514190899354328e-05
HOUSEHOLD_2_450_CA_3_validation,2982,6.400172900981738e-05
HOUSEHOLD_2_451_CA_3_validation,2983,2.3723513875330204e-05
HOUSEHOLD_2_452_CA_3_validation,2984,3.64496903469142e-05
HOUSEHOLD_2_453_CA_3_validation,2985,6.904684425253548e-05
HOUSEHOLD_2_454_CA_3_validation,2986,4.465367203457057e-05
HOUSEHOLD_2_455_CA_3_validation,2987,1.2390013319504435e-05
HOUSEHOLD_2_456_CA_3_validation,2988,0.0
HOUSEHOLD_2_457_CA_3_validation,2989,2.9344908807327576e-05
HOUSEHOLD_2_458_CA_3_validation,2990,7.395589345750708e-06
HOUSEHOLD_2_459_CA_3_validation,2991,7.823797170423506e-05
HOUSEHOLD_2_460_CA_3_validation,2992,1.2678153164144073e-05
HOUSEHOLD_2_461_CA_3_validation,2993,5.319915279735539e-06
HOUSEHOLD_2_462_CA_3_validation,2994,6.379096004938652e-06
HOUSEHOLD_2_463_CA_3_validation,2995,4.815937347768616e-05
HOUSEHOLD_2_464_CA_3_validation,2996,4.610237514234209e-06
HOUSEHOLD_2_465_CA_3_validation,2997,9.078539475368148e-05
HOUSEHOLD_2_466_CA_3_validation,2998,3.619356604056786e-05
HOUSEHOLD_2_467_CA_3_validation,2999,2.7538698855280957e-05
HOUSEHOLD_2_468_CA_3_validation,3000,0.00011247858990891207
HOUSEHOLD_2_469_CA_3_validation,3001,2.7733460046565154e-05
HOUSEHOLD_2_470_CA_3_validation,3002,1.0565127636786729e-05
HOUSEHOLD_2_471_CA_3_validation,3003,0.0
HOUSEHOLD_2_472_CA_3_validation,3004,6.33480784363293e-05
HOUSEHOLD_2_473_CA_3_validation,3005,1.4884557344856856e-05
HOUSEHOLD_2_474_CA_3_validation,3006,0.0
HOUSEHOLD_2_475_CA_3_validation,3007,1.0586471328982255e-05
HOUSEHOLD_2_476_CA_3_validation,3008,7.414265076421797e-06
HOUSEHOLD_2_477_CA_3_validation,3009,9.647882464683879e-05
HOUSEHOLD_2_478_CA_3_validation,3010,6.5898649653694996e-06
HOUSEHOLD_2_479_CA_3_validation,3011,3.1695382910360184e-06
HOUSEHOLD_2_480_CA_3_validation,3012,4.054234332540685e-05
HOUSEHOLD_2_481_CA_3_validation,3013,6.379096004938652e-06
HOUSEHOLD_2_482_CA_3_validation,3014,1.5287419535047462e-06
HOUSEHOLD_2_483_CA_3_validation,3015,9.547033519060007e-05
HOUSEHOLD_2_484_CA_3_validation,3016,1.115741509521265e-05
HOUSEHOLD_2_485_CA_3_validation,3017,4.0910522015779717e-05
HOUSEHOLD_2_486_CA_3_validation,3018,2.7077141511552647e-05
HOUSEHOLD_2_487_CA_3_validation,3019,5.325251202784421e-06
HOUSEHOLD_2_488_CA_3_validation,3020,2.254160692000279e-05
HOUSEHOLD_2_489_CA_3_validation,3021,3.088432260693009e-05
HOUSEHOLD_2_490_CA_3_validation,3022,5.3850135409319006e-05
HOUSEHOLD_2_491_CA_3_validation,3023,3.3424221978198e-05
HOUSEHOLD_2_492_CA_3_validation,3024,3.000923122691341e-05
HOUSEHOLD_2_493_CA_3_validation,3025,3.1055072144494313e-06
HOUSEHOLD_2_494_CA_3_validation,3026,4.754307436554027e-06
HOUSEHOLD_2_495_CA_3_validation,3027,6.388167074121754e-05
HOUSEHOLD_2_496_CA_3_validation,3028,1.1056032557283884e-05
HOUSEHOLD_2_497_CA_3_validation,3029,8.644195339189142e-06
HOUSEHOLD_2_498_CA_3_validation,3030,0.0
HOUSEHOLD_2_499_CA_3_validation,3031,2.15491252329107e-05
HOUSEHOLD_2_500_CA_3_validation,3032,1.4022805772462383e-05
HOUSEHOLD_2_501_CA_3_validation,3033,6.166459471440698e-05
HOUSEHOLD_2_502_CA_3_validation,3034,0.0
HOUSEHOLD_2_503_CA_3_validation,3035,3.703130595924237e-06
HOUSEHOLD_2_504_CA_3_validation,3036,1.0511768406297904e-06
HOUSEHOLD_2_505_CA_3_validation,3037,0.0
HOUSEHOLD_2_506_CA_3_validation,3038,1.8595691825354417e-05
HOUSEHOLD_2_507_CA_3_validation,3039,9.855716667437841e-05
HOUSEHOLD_2_508_CA_3_validation,3040,2.551638401975461e-05
HOUSEHOLD_2_509_CA_3_validation,3041,7.418800611013346e-05
HOUSEHOLD_2_510_CA_3_validation,3042,5.976500610900494e-05
HOUSEHOLD_2_511_CA_3_validation,3043,9.503278950059173e-06
HOUSEHOLD_2_512_CA_3_validation,3044,4.6603951908937e-05
HOUSEHOLD_2_513_CA_3_validation,3045,2.8184345544195708e-05
HOUSEHOLD_2_514_CA_3_validation,3046,2.0863459121129346e-05
HOUSEHOLD_2_515_CA_3_validation,3047,1.5767652609446857e-06
HOUSEHOLD_2_516_CA_3_validation,3048,1.5847691455180092e-06
FOODS_1_001_CA_3_validation,0,1.4342961155395317e-05
FOODS_1_002_CA_3_validation,1,3.035073030204188e-05
FOODS_1_003_CA_3_validation,2,2.4990795599439712e-05
FOODS_1_004_CA_3_validation,3,0.0
FOODS_1_005_CA_3_validation,4,6.611208657565027e-05
FOODS_1_006_CA_3_validation,5,2.0511288199903118e-05
FOODS_1_008_CA_3_validation,6,9.444583796521468e-07
FOODS_1_009_CA_3_validation,7,0.0
FOODS_1_010_CA_3_validation,8,3.15993362954803e-05
FOODS_1_011_CA_3_validation,9,3.718071180461109e-05
FOODS_1_012_CA_3_validation,10,4.5141908993543285e-05
FOODS_1_013_CA_3_validation,11,3.601748057995475e-05
FOODS_1_014_CA_3_validation,12,1.0719869405204308e-05
FOODS_1_015_CA_3_validation,13,4.54940799147695e-05
FOODS_1_016_CA_3_validation,14,1.3265104699521108e-05
FOODS_1_017_CA_3_validation,15,2.9283545692265433e-05
FOODS_1_018_CA_3_validation,16,7.869952904796336e-05
FOODS_1_019_CA_3_validation,17,4.418677876779337e-05
FOODS_1_020_CA_3_validation,18,1.5730301148104683e-05
FOODS_1_021_CA_3_validation,19,1.0196948946413854e-05
FOODS_1_022_CA_3_validation,20,2.195198742310132e-05
FOODS_1_023_CA_3_validation,21,0.00023925211766577943
FOODS_1_024_CA_3_validation,22,8.298427525621579e-05
FOODS_1_025_CA_3_validation,23,2.3923610989663277e-05
FOODS_1_026_CA_3_validation,24,4.469369145743719e-05
FOODS_1_027_CA_3_validation,25,2.9806466151055885e-05
FOODS_1_028_CA_3_validation,26,2.2928461341046746e-05
FOODS_1_029_CA_3_validation,27,2.278439141872693e-05
FOODS_1_030_CA_3_validation,28,1.2069857936571504e-05
FOODS_1_031_CA_3_validation,29,9.06680044466061e-05
FOODS_1_032_CA_3_validation,30,5.2292045879045416e-05
FOODS_1_033_CA_3_validation,31,1.2037842398278209e-05
FOODS_1_034_CA_3_validation,32,2.1941315577003544e-05
FOODS_1_035_CA_3_validation,33,4.075578024736214e-05
FOODS_1_036_CA_3_validation,34,3.1343211989133964e-05
FOODS_1_037_CA_3_validation,35,7.427604884044003e-05
FOODS_1_038_CA_3_validation,36,0.00010607815021177784
FOODS_1_039_CA_3_validation,37,1.720301590959616e-05
FOODS_1_040_CA_3_validation,38,1.1397531632412348e-05
FOODS_1_041_CA_3_validation,39,2.1514441733092976e-05
FOODS_1_042_CA_3_validation,40,2.3792880874965657e-05
FOODS_1_043_CA_3_validation,41,0.0
FOODS_1_044_CA_3_validation,42,7.950525342834456e-06
FOODS_1_045_CA_3_validation,43,9.49794302701029e-06
FOODS_1_046_CA_3_validation,44,2.2485579727989527e-05
FOODS_1_047_CA_3_validation,45,5.1945210880868084e-05
FOODS_1_048_CA_3_validation,46,4.7863229748473195e-05
FOODS_1_049_CA_3_validation,47,1.0757220866546488e-05
FOODS_1_050_CA_3_validation,48,3.9886024790394344e-05
FOODS_1_051_CA_3_validation,49,5.885256326764606e-05
FOODS_1_052_CA_3_validation,50,1.0981329634599541e-05
FOODS_1_053_CA_3_validation,51,3.428330558906804e-05
FOODS_1_054_CA_3_validation,52,1.1621640400465399e-05
FOODS_1_055_CA_3_validation,53,0.00026409617538137486
FOODS_1_056_CA_3_validation,54,5.282563818393363e-07
FOODS_1_057_CA_3_validation,55,5.282563818393363e-07
FOODS_1_058_CA_3_validation,56,0.0
FOODS_1_059_CA_3_validation,57,4.3052895119905905e-05
FOODS_1_060_CA_3_validation,58,1.25500910109709e-05
FOODS_1_061_CA_3_validation,59,6.992193563255217e-05
FOODS_1_062_CA_3_validation,60,1.3670634851236157e-05
FOODS_1_063_CA_3_validation,61,2.3157906032148682e-05
FOODS_1_064_CA_3_validation,62,1.4300273771004256e-05
FOODS_1_065_CA_3_validation,63,3.02226681488687e-05
FOODS_1_066_CA_3_validation,64,9.071069183099714e-06
FOODS_1_067_CA_3_validation,65,7.683729190390347e-05
FOODS_1_068_CA_3_validation,66,1.3371823160498753e-05
FOODS_1_069_CA_3_validation,67,8.151156049472427e-05
FOODS_1_070_CA_3_validation,68,4.706284129114087e-06
FOODS_1_071_CA_3_validation,69,1.814213836619943e-05
FOODS_1_072_CA_3_validation,70,8.02949700395791e-05
FOODS_1_073_CA_3_validation,71,1.0746549020448724e-05
FOODS_1_074_CA_3_validation,72,3.047879245521504e-05
FOODS_1_075_CA_3_validation,73,1.41668756947822e-05
FOODS_1_076_CA_3_validation,74,4.662529560113252e-05
FOODS_1_077_CA_3_validation,75,1.0501096560200143e-05
FOODS_1_078_CA_3_validation,76,2.506816648364851e-05
FOODS_1_079_CA_3_validation,77,1.2219263781940204e-06
FOODS_1_080_CA_3_validation,78,6.471407473684316e-05
FOODS_1_081_CA_3_validation,79,3.460879689504985e-05
FOODS_1_082_CA_3_validation,80,2.1178278581013387e-05
FOODS_1_083_CA_3_validation,81,3.8418645951951735e-05
FOODS_1_084_CA_3_validation,82,2.4438527563880408e-06
FOODS_1_085_CA_3_validation,83,3.4512750280169973e-05
FOODS_1_086_CA_3_validation,84,3.173540233322679e-05
FOODS_1_087_CA_3_validation,85,0.0001895960177728817
FOODS_1_088_CA_3_validation,86,0.00018172019535273165
FOODS_1_089_CA_3_validation,87,3.713802442022e-05
FOODS_1_090_CA_3_validation,88,4.155616870469447e-05
FOODS_1_091_CA_3_validation,89,0.0
FOODS_1_092_CA_3_validation,90,1.3073011469761357e-05
FOODS_1_093_CA_3_validation,91,3.76182574946194e-05
FOODS_1_094_CA_3_validation,92,8.311233740938893e-05
FOODS_1_095_CA_3_validation,93,2.537231409743479e-06
FOODS_1_096_CA_3_validation,94,0.00010719869405204312
FOODS_1_097_CA_3_validation,95,1.1765710322785217e-05
FOODS_1_098_CA_3_validation,96,1.0877279135146334e-05
FOODS_1_099_CA_3_validation,97,4.967744358509314e-05
FOODS_1_101_CA_3_validation,98,9.071069183099714e-06
FOODS_1_102_CA_3_validation,99,1.1872428783762866e-05
FOODS_1_103_CA_3_validation,100,1.3670634851236157e-05
FOODS_1_104_CA_3_validation,101,0.00013127971477164843
FOODS_1_105_CA_3_validation,102,1.7432460600698097e-05
FOODS_1_106_CA_3_validation,103,8.877908768730181e-05
FOODS_1_107_CA_3_validation,104,3.665779134582062e-05
FOODS_1_108_CA_3_validation,105,5.536020163215267e-05
FOODS_1_109_CA_3_validation,106,2.5100182021941804e-05
FOODS_1_110_CA_3_validation,107,2.801359600663147e-06
FOODS_1_111_CA_3_validation,108,2.074073289100506e-05
FOODS_1_112_CA_3_validation,109,1.584769145518009e-05
FOODS_1_113_CA_3_validation,110,2.3531420645570438e-05
FOODS_1_114_CA_3_validation,111,1.133350055582576e-05
FOODS_1_115_CA_3_validation,112,2.3878255643747776e-05
FOODS_1_116_CA_3_validation,113,3.146060229620937e-05
FOODS_1_117_CA_3_validation,114,1.3147714392445709e-05
FOODS_1_118_CA_3_validation,115,9.151108028832949e-06
FOODS_1_119_CA_3_validation,116,2.266700111165152e-05
FOODS_1_120_CA_3_validation,117,0.0
FOODS_1_121_CA_3_validation,118,5.602719201326294e-06
FOODS_1_122_CA_3_validation,119,2.0601998891734113e-05
FOODS_1_123_CA_3_validation,120,4.722291898260734e-05
FOODS_1_124_CA_3_validation,121,1.972157158866856e-05
FOODS_1_125_CA_3_validation,122,4.5077877916956704e-05
FOODS_1_126_CA_3_validation,123,0.0
FOODS_1_127_CA_3_validation,124,2.884600000225709e-05
FOODS_1_128_CA_3_validation,125,2.3923610989663273e-05
FOODS_1_129_CA_3_validation,126,4.594229745087561e-05
FOODS_1_130_CA_3_validation,127,1.9470783205371094e-05
FOODS_1_131_CA_3_validation,128,1.1130735479968239e-05
FOODS_1_132_CA_3_validation,129,8.889647799437721e-06
FOODS_1_133_CA_3_validation,130,1.7640561599604498e-05
FOODS_1_134_CA_3_validation,131,1.3206409545983408e-05
FOODS_1_135_CA_3_validation,132,3.28906296733098e-05
FOODS_1_136_CA_3_validation,133,6.483146504391855e-06
FOODS_1_137_CA_3_validation,134,7.630369959901525e-05
FOODS_1_138_CA_3_validation,135,4.7190903444314064e-05
